timestamp,id,link,caption,author,network,likes
1/15/16 13:38,2512764,http://imgur.com/LXV0Bhd,"""Over-priced and very rude staff""\n OOOOOReviewed 7 December 20\n This place is absolutely awful. Iwent out for atternoon tea with some\n Hannah C\n friends and I was on a tight budget. I ordered hot water and a slice of\n North Yorkshire, United\n lemon which, firstly, did not arrive on time with all my friends cake a\n Level 3\n Contributor\n drinks. I was\n then charged Â£2 for the hot water and a thin slice of\n lemon. When I asked why I was being charged so much for some\n 1 review\n water the waiter rudely said ""well, do you know how much a lemon\n 994 helpful\n votes\n costs?"" Yes, its definitely not Â£2. He then went on to wrongly inform me\n that a pot of tea for one' which is what\n I was charged for) is the same\n price as a lemon. To show just how ridiculous this is, m\n friend ordered\n a slice of chocolate cake which was Â£1.90\n Dreadful place.\n would definitely not recommend, and the rude waiter\n that served me should be sacked. I will not be returning and will be\n advising friends and family not to go there\n Visited December 2015\n Value\n Service\n Food\n 994 Thank Hannah C\n Report\n Ask Hannah Cabout Bennett's Cafe & Bistro\n BennettsBistroYork, Manager at Bennett's Cafe & Bistro, responded to this\n review, 4 weeks ago\n I'm sorry that you feel that you were ripped off and l'll try to explain why you\n weren't.\n You entered the cafe and the waiter showed you to your seat, gave you a menu\n waited for a time and then took your order. He entered it into the till, collected a\n cup, saucer and spoon and took them into the kitchen. There, he selected a knife\n chopping board, got a lemon from the fridge, cut off a slice and put it in the cup\n Then, he returned to the dining room, drew off the necessary hot water and ca\n ed\n the cup to your table. When you were leaving, he printed off your b\n took it to you\n processed your credit card payment and cashed offthe till. After you left, he cleared\n away your cup, saucer and spoon, took them into the kitchen, washed and dried\n them, along with the chopping board and knife and put away the lemon. Then\n returning to the dining room he restacked the cup, saucer and spoon, wiped down\n your table and replaced the menu, awaiting the next customer.\n That's at least 2-3 minutes work for the waiter\n The cost of overheads for the business, i e rent, business rates, electricity costs\n bank charges, etc works out at Â£27.50 per hour of trading. pay my colleagues a\n decent living wage and after taking into account holiday pay, national insurance\n and non-productive time prior to opening and after closing, the waiter who served\n you costs me Â£12.50 per hour. Therefore, together the cost is Â£40 per hour or 67p\n per minute, meaning that the cost of providing you with 2-3 minutes of service was\n Â£1.34 -Â£2.00. Then the government add on VAT at 20% which takes the cost of\n that cup of fruit infusion to between E1.60 and E2.40\n espective of whether you\n had a teabag costing one and a half pence or a slice of lemon costing five pence.\n have to pay my suppliers otherwise the facilities won't be available to other\n people who use them in the future\n accept that it makes the price ofa cuppa in a\n city centre cafe look expensive compared to the one you make at home but\n unfortunately that's the cruel reality of life. It's actually the faci\n es that cost the\n money, far more so than the ingredients\n Perhaps, the rudeness that you perceived in me was triggered by the disrespect\n that I perceived in you by your presumption that you could use our facilities and be\n waited on for free\n Report response as inappropriate\n This response is the subjective opinion of the management representative and not of\n TripAdvisor LLC",quityourbullshit,imgur,0
8/10/14 19:51,1860028,http://imgur.com/EuTcoU6,COD\n HATES\n HUNTER PENCE,memebaseball,imgur,0
11/1/16 2:56,3473637,https://facebook.com/118235408228480/posts/1299890516729624,I DEMAND\n RELIGIOUS FREEDOM\n TO FORCE MY RELIGIOUS\n BELIEFS ON YOU!\n MIKE PENCE,1.18235E+14,facebook,1
10/28/16 18:44,3292220,https://facebook.com/1479993452327088/posts/1729242100735554,NEW YORK CITY\n LAST NIGHT\n PENCE PLANE SCARE\n LERTT AL\n BOEING 737 SLIDES OFF RUNWAY AT LAGUARDIA,1.47999E+15,facebook,1
10/28/16 18:16,3285421,https://facebook.com/277283415672944/posts/1171106822957261,"Rob Sheridan\n Follow\n @robertdsheridan\n So: Trump would rape you, and Pence would\n force you to carry Trump's baby to term. Then\n again, Emails.\n RETWEETS LIKES\n 51\n 88\n 12:46 PM 8 Oct 2016\n Los Angeles, CA\n t 51\n 88",2.77283E+14,facebook,1
10/28/16 14:36,3285951,https://facebook.com/114033338743966/posts/766931290120831,"you CANT BLAME A GAL FOR TRYING.\n SORRY, MRS CLINTON\n THEY WERE STILL\n ABLE TO LAND\n PENCE'S JET-",1.14033E+14,facebook,1
10/28/16 8:23,3292289,https://facebook.com/1479993452327088/posts/1728902424102855,New York City\n 7:53 PM\n WNYW\n PENCE PLANE SKIDS OFF NYC RUNWAY INTO GRASS\n ALERT,1.47999E+15,facebook,1
10/28/16 0:55,3295431,https://facebook.com/548612588505430/posts/1336043059762375,:hi\n OME\n |TRUMP\n PENCE,5.48613E+14,facebook,1
10/26/16 20:46,3279880,https://facebook.com/118702641498467/posts/1144449635590424,"REMINDER:\n Mike Pence is a proponent of\n gay conversion therapy, which uses\n taxpayer money to literally electrocute\n the gay out out of teenagers.\n CAFE",1.18703E+14,facebook,1
10/17/16 19:30,3014187,https://facebook.com/107699875915002/posts/1311066725578305,"Talk\n Is Trump's Brain Rigged?\n a podcast\n Wikileaks and Why It Doesn't\n Matter\n Gingrich, Guliani & Pence",1.077E+14,facebook,1
10/11/16 1:22,3261196,https://facebook.com/412818082074229/posts/1193858110636885,"MIKE PENCE TRIES TO DISPROVE EVOLUTION\n LIVE\n SCIENCE\n ENTHUSIAST\n C-SPAN\n Special order Speeches\n U.S. House\n BY SAYING ""EVOLUTION IS JUST A THEORY""",4.12818E+14,facebook,1
10/7/16 16:28,3292387,https://facebook.com/311046264559/posts/10154750055794560,"MIKE PENCE TRIES TO DISPROVE EVOLUTION\n LIVE\n SCIENCE\n ENTHUSIAST\n C-SPAN\n Special order Speeches\n U.S. House\n BY SAYING ""EVOLUTION IS JUST A THEORY""",3.11046E+11,facebook,1
10/7/16 16:25,3292391,https://facebook.com/473619739399197/posts/1286619198099243,"This is James Byrd.\n He was killed by three white\n supremacists who dragged\n his body behind their pickup\n truck for three miles.\n This is Matthew Shepard.\n Matthew was killed by homophobes\n who beat him, tortured him, and left\n him alone in the wilderness to die.\n This is Mike Pence\n GOP nominee for Vice-President.\n n 2009, after passing both houses of Congress,\n with bipartisan support, President Obama signed\n The Matthew Shepard & James Byrd, Jr.\n Hate Crimes Prevention Act.\n Mike Pence voted against it.\n UNITEWOMEN ORG\n KnowYourCandidates\n ACTION",4.7362E+14,facebook,1
10/5/16 5:32,2702338,https://facebook.com/381073628597084/posts/1145446592159780,"Republican BULLSHIT of the day...\n ""Despite the hysteriarom the\n political class andthemedia,\n smoking doesn't kill.\n Mike Pence",3.81074E+14,facebook,1
10/5/16 3:39,3344880,https://facebook.com/1469797873243612/posts/1858806761009386,The night\n goes to Pence,1.4698E+15,facebook,1
10/5/16 0:15,3345688,https://facebook.com/310328979010139/posts/1182049735171388,"YOU JUST CAN'T MAKE THIS\n STUFF UP:\n The RNC has already posted\n that Pence won the debate!\n They wrote that he was\n victorious on issues related\n to the economy and foreign\n policy.\n The problem is, it's 7:58 EDST\n and the debate hasn't\n started yet!!!\n By, Facebook.com/RRTWC",3.10329E+14,facebook,1
10/4/16 14:35,2677478,https://facebook.com/141952662555968/posts/1107872119297346,"chrissy\n @chriss ypaterson\n If a got 50 pence for every time a failed a\n maths exam I'd have about E6.30 now\n 08/09/2016, 6:02 pm",1.41953E+14,facebook,1
9/24/16 1:43,3420180,https://facebook.com/143614125792217/posts/702668039886820,"SAVOGRA\n Trisodium Phosphate\n Heavy duty cleaner\n use TSP before painting\n mpiador para tareas use TSP antes de pintar\n lor surtaces preparation for painting\n better durability and adhesion\n The original and cleaner\n Electively controls lead paint dust\n 98\n Everyoay\n Nutritionn Facts\n oout 12\n Per Cont\n 160\n Total Fat 19\n Saturated Fat\n Trans Fat Og\n ated Fat 09\n 10%\n 7%\n Potassium 50mg\n Carbohydrate 22g\n 7%\n Dietary Fiber\n 2g\n Sugars 10g\n other carbohydrate 109\n Vitamin A\n 10%\n 10%\n Veamin C\n 10%\n 25%\n 25%\n 25%\n Vitamin D\n 10%\n 5%\n 30%\n 25%\n 3596\n 25% 25%\n 25%\n 25%\n 50%\n Folic Acid\n 25%\n Vitamin\n 35%\n 49%\n 15%\n 25%\n 30%\n sugant and 6g protein.\n Pence Day\n banned on az,000 caone det Your\n maybe higher erkower dependrg on your\n Lens\n Cholesterol Less than 300mg 300mg\n Less than\n Ingredients: Whole Gr oats, sugar, uatr.U..\n Corn Syrup, Modify Corn Starch, Corn Starch,\n Dextrose, Salt, Gel tin, TrisodiumPhosphate,\n Canola Yellow 5&6, Red 40, Blue 1 and Other\n Color Added, Nata, ind Artificial Flavor, Vitamin",1.43614E+14,facebook,1
8/12/16 5:13,1938065,http://imgur.com/a/HMKfv,"A A Not Bernie\n Not Bernie\n He promotes Hilary.\n Bernie lost me\n August 5 at 4:15pm\n I don't really think he had much of a choice at that point.\n Like August 6 at 1:08am\n A He totally did though\n August 6 at 2:20am\n Okie dokie then, that still doesn't mean he's a terrible\n politician. mean, look at Pence, he doesn't believe in evolution, and is a\n complete moron and is still somehow supported by people. Everyone has\n some degree of crazy, l don't think there's any avoiding that.\n Like\n August 6 at 2:32am\n Should we believe in evolution?\n Because I never will. See More\n August 6 at 2:33am\n\n Au Should we believe in evolution?\n Because I never will\n Some of the best politicians are the worst, and vice versa.\n August 6 at 2:33am\n Yes, we should believe in evolution, considering it's a\n scientific fact and not up for debate, that was my point.\n My point was just that a lot of politicians are ridiculously stupid. l don't\n think there's really avoiding someone who isn't at least a little bit crazy\n Like 1 August 6 at 2:38am\n Aah\n We\n whether it's a fact"" or not, science also proved there had to have\n been a god, and the god from the Bible, to be exact\n Thanks, but science disproved evolution when they kind of did that\n August 6 at 2:39am\n Do you have a source on that?\n\n 8/6, 4:41pm\n You're really ignorant of you think I'd hit my anima\n Like, woah you have issues. I don't even really joke about\n I made one post, but guess what? You're literally the only\n one who takes the internet so seriously and to heart\n And you think evolution is real?\n XD\n Have a good life, man",thefacebookdelusion,imgur,1
5/6/16 17:50,360134,https://facebook.com/591801410868844/posts/1077323245649989,six pence ee\n Caucasian Mountain Dog (aka Russian Bear Dog\n The\n males reach over 200lb and have historically been used to\n hunt bears.,5.91801E+14,facebook,1
8/3/12 2:40,201334,https://facebook.com/212208148880056/posts/271653599602177,WHAT IF PENCE AND VICTORINO\n WERE TRADED TO THE WEST COAST\n acebook corn TheMLBMemes\n TOSABOTAGE THE GIANTS AND\n DODGERS\n mernegenerator.not,2.12208E+14,facebook,1
10/28/16 0:24,3273708,https://facebook.com/103373963020/posts/10153929181578021,"REMINDER:\n Mike Pence is a proponent of\n gay conversion therapy, which uses\n taxpayer money to literally electrocute\n the gay out out of teenagers.\n CAFE",1.03374E+11,facebook,2
10/25/16 1:29,3176207,https://facebook.com/161255050601977/posts/1218975244829947,"REMINDER:\n Mike Pence is a proponent of\n gay conversion therapy, which uses\n taxpayer money to literally electrocute\n the gay out out of teenagers.\n CAFE",1.61255E+14,facebook,2
10/19/16 6:00,2974127,https://facebook.com/334748766589176/posts/1247877368609640,"THE CLINTON DOUBLE STANDARD\n Gov. MIKE PENCE:\n ""If your son or my son handled\n classified information the\n way Hillary Clinton did...\n they'd be court martialed.""\n SEN. TIM KAINE\n ""That is absolutely\n false and you know that.""\n ABSOLUTELY FALSE? i\n Meet U.S. Navy sailor Kristian\n Saucier, sentenced to\n FEDERAL\n PRISON for mishandling\n SIX\n classified documents.",3.34749E+14,facebook,2
10/19/16 5:44,2974882,https://facebook.com/308247146020072/posts/576212365890214,FWD\n TRU\n TRU\n PEN\n PEN\n MF\n P\n CE\n TRUMP-RUI\n PENCE,3.08247E+14,facebook,2
10/19/16 4:55,2974100,https://facebook.com/135904969853354/posts/966871680090008,"Kiss and yell\n THEY'RE ALL PART oF\n I MEAN, JUST LOOK\n A VAST CONSPIRACY\n AT THIS LATEST ONE\n THESE WOMEN\n AGAINST ME!\n SHE'S SO UGLY\n ACCUSING ME OF\n I'D NEVER\n SEXUAL MISCONDUCT\n ARE LIARS.\n TOUCH HER!\n Boo!\n TRUMP\n TRUMP\n YEAH!\n BITCHES!\n TRUM\n HER VP!\n HUH, I SEE LOU DOBBS\n AND ANOTHER THING\n WHY DIDN'T THEY E\n HAS RETWEETED ONE\n ABOUT THESE AWFUL.\n COME FORWARD\n OF THEIR PHONE\n DISGUSTING WOMEN\n EARLIER\n NUMBERS.\n you\n TRUMP\n Suck my\n PENCE",1.35905E+14,facebook,2
10/18/16 1:52,3210553,https://facebook.com/1404103806469445/posts/1794505314095957,"Jane for Congress\n Yesterday at 5:23 PM\n We'd like you to be aware of a situation at our\n Fluvanna County campaign office. There is a Trump\n supporter who has been sitting outside of our\n Fluvanna campaign office who is armed. We have\n alerted local law enforcement who are monitoring the\n situation. If you feel uncomfortable at all, we\n encourage you to call 911 or contact us at\n 434-218-2120. Everyone please stay safe.\n TRUM\n TR\n 2016\n PENCE",1.4041E+15,facebook,2
10/14/16 6:53,3278711,https://facebook.com/281811858501064/posts/1492473914101513,"This is James Byrd\n He was killed by three white\n supremacists who dragged\n his body behind their pickup\n truck for three miles.\n This is Matthew Shepard.\n Matthew was killed by homophobes\n who beat him, tortured him, and left\n him alone in the wilderness to die.\n This is Mike Pence\n GOP nominee for Vice-President.\n n 2009, after passing both houses of Congress,\n with bi partisan support, President Obama signed\n The Matthew Shepard & James Byrd, Jr.\n Hate Crimes Prevention Act.\n Mike Pence voted against it.\n UNTEWOMENORG\n KnowYourCandidates\n ACTION",2.81812E+14,facebook,2
10/7/16 18:36,2836597,https://facebook.com/173559965997986/posts/1247151658638806,"Green Party US\n @Green PartyUS\n While\n @mike pence/ atimkaine\n out\n warmonger the other remember\n @ajamubaraka is the only VP candidate\n who served in the military.\n SAME F**KING\n VPDebate\n DIFFERENCE\n 10/4/16, 5:47 PM\n PEOPLE OVER\n POLITICS",1.7356E+14,facebook,2
10/27/16 10:56,3277046,https://facebook.com/395172570528845/posts/1216456178400476,"INDIANA GROUP REGISTERS 45,000 NEW\n MIKE PENCE'S STATE TROOPERS\n RAID OFFICE AND CONFISCATE ALL\n THEIR VOTER REGISTRATIONS",3.95173E+14,facebook,3
10/12/16 13:08,2967335,https://facebook.com/473619739399197/posts/1290928937668269,"Mike Pence's lie: ""The Clinton\n Foundation spends less than 10 cents\n on the dollar on charitable causes.\n The truth: that's a huge lie.\n According to Politifact, the\n Clinton Foundation spends about\n 87% of its money on programs.\n Charity watch gives it an A+ and\n calls it a ""gold standard"" charity.\n OCCUPY DEMOCRATS",4.7362E+14,facebook,3
10/7/16 3:40,3302728,https://facebook.com/162504473760275/posts/1306419356035442,"At the VP debate,\n Mike Pence seemed\n to discover he was\n Donald Trump's\n running mate.",1.62504E+14,facebook,3
10/6/16 0:35,3329340,https://facebook.com/204650256311456/posts/972971596145981,"At the VP debate,\n Mike Pence seemed\n to discover he was\n Donald Trump's\n running mate.",2.0465E+14,facebook,3
10/5/16 19:27,3334005,https://facebook.com/118702641498467/posts/1124584427576945,POLITIFACT\n Pence repeats false claim on\n Clinton Foundation's limited charitable work,1.18703E+14,facebook,3
10/5/16 15:25,3337977,https://facebook.com/502888243151634/posts/1076129849160801,"IF YOU BELIEVE MIKE PENCE DID A\n FANTASTICNOB DURING THE\n DEBATE, PLEASE LIKE AND SHARE!",5.02888E+14,facebook,3
10/5/16 5:12,3344669,https://facebook.com/283993674987907/posts/1074498599270740,"""THATS MISS THING TO\n YOU GOV PENCE!",2.83994E+14,facebook,3
8/7/16 10:56,1847750,https://facebook.com/1672999862972367/posts/1750627921876227,Doctor: are you sexually active?\n Kid: I collect Trump memes\n Doctor: oh sorry for the dumb\n question.\n *writes down pussy destroyer on\n notepad\n JUST ASKING\n LIVE\n MATTHEW SCHRICKER\n MSNBC\n ASKED PENCE A QUESTION AT NC RALLY,1.673E+15,facebook,3
10/28/16 1:13,3274306,https://facebook.com/214560612038575/posts/630981430396489,LaGuardia Airport\n ON THE PHONE:\n New York\n ELIZABETH\n 8:03 PM ET\n LANDERS\n CNN PRODUCER\n LIVE\n BREAKING NEWS\n NOINJURIES\n PENCE SKIDS ORF NEW YORK RUNWAY PT\n PLANE 5:03 PM C360\n TA SHERIFF SAYS NEARLY 130 PROTESTERS HAVE BEEN ARRESTED: GRE,2.14561E+14,facebook,4
10/27/16 16:14,3235759,https://facebook.com/337624719691738/posts/1074713032649566,Jezebel\n a Jezebel\n An October surprise for Mike Pence's dog: death\n bit.ly/2esCVvc pic.twitter.com/LfiGIYEq\n 5:31 PM 26 Oct 2016\n Twitter\n By: Jezebel Jezebel,3.37625E+14,facebook,4
10/25/16 21:42,3176776,https://facebook.com/777139715685066/posts/1194194177312949,"REMINDER:\n Mike Pence is a proponent of\n gay conversion therapy, which uses\n taxpayer money to literally electrocute\n the gay out out of teenagers.\n CAFE",7.7714E+14,facebook,4
10/17/16 19:15,3213171,https://facebook.com/353967728021064/posts/1145888425495653,"Talk\n Is Trump's Brain Rigged?\n a podcast\n Wikileaks and Why It Doesn't\n Matter\n Gingrich, Guliani & Pence",3.53968E+14,facebook,4
10/15/16 20:44,2885797,https://facebook.com/402945569836365/posts/870088086455442,rape you!\n Andil force\n you\n baby!\n to have the\n @Rands Rectum\n Make America grope again!\n TRUMP PENCE,4.02946E+14,facebook,4
10/13/16 5:40,2787426,https://facebook.com/135904969853354/posts/961311220646054,NEVER\n SAID THAT!\n PENCE,1.35905E+14,facebook,4
10/5/16 15:22,3337948,https://facebook.com/131259393731467/posts/530287880495281,"At the VP debate,\n Mike Pence seemed\n to discover he was\n Donald Trump's\n running mate.",1.31259E+14,facebook,4
7/18/16 1:25,1480467,https://instagram.com/p/BH-_pDWBvI0,rare pic of mike pence's only tattoo\n AllLivesMatter,3117609833,instagram,4
10/23/14 2:40,133861,https://facebook.com/212208148880056/posts/566433503457517,ITM HUNTER PENCE\n TANDUM SUPER CREEPY\n HUNTER PENCE,2.12208E+14,facebook,4
10/31/16 11:10,3478227,https://facebook.com/420331048068783/posts/920961898005693,FOX NEWS\n SUNDAY\n iDAY\n EWS SUNDAY\n GOV MIKE PENCE (R-IN),4.20331E+14,facebook,5
10/28/16 2:05,3286905,https://facebook.com/343906285286/posts/10157654583850287,"Hillary Clinton\n Follow\n @Hillary Clinton\n Glad to hear\n @mike pence, his staff, Secret Service, and the crew\n are all safe. -H\n 6:26 PM 27 Oct 2016\n t 1,465 6.724",3.43906E+11,facebook,5
10/26/16 0:45,3180877,https://facebook.com/123187270918/posts/10153862334125919,I WILL BE VOTING\n TRUMP/PENCE ON Nov. 8TH\n LIKE & SHARE IF YOU\n WILL BE TOO,1.23187E+11,facebook,5
10/25/16 23:01,3161672,https://facebook.com/115468065142899/posts/1239510222738672,"REMINDER:\n Mike Pence is a proponent of\n gay conversion therapy, which uses\n taxpayer money to literally electrocute\n the gay out out of teenagers.\n CAFE",1.15468E+14,facebook,5
10/22/16 18:32,3101937,https://facebook.com/1638462583096081/posts/1801347660140905,TRUMP\n PENCE\n RUMP\n E N C E\n TRU MF\n PENCE,1.63846E+15,facebook,5
10/19/16 2:10,2974353,https://facebook.com/334748766589176/posts/1247661161964594,OUR RELIGOUS FREEDOMS ARE\n UNDER ATTACK BY THE LIBERALS\n TRUMP/PENCE WILL FIGHT TO\n DEFEND OUR FREEDOM OF RELIGION,3.34749E+14,facebook,5
10/18/16 2:25,2962841,https://facebook.com/207544652688486/posts/997402647036012,I THINK IM\n GONG TO NEED\n WAY MORE SEAR TO\n MAKE THIS MEDICINE.\n GO DOWN\n TRUMP\n PENCE,2.07545E+14,facebook,5
10/17/16 4:10,2850374,https://facebook.com/541885599232789/posts/1128538077234202,"PENCE S LIE\n THE TRUTH\n ENCELIES\n ""Funding for fencing is down,\n THIS ADMINISTRATION AND\n but funding for border\n THIS CONGRESS HAVE BEEN\n security is up. In fact,\n SYSTEMATICALLY CUTTING\n discretionary spending on\n FUNDING TO BORDER\n border security is up 55\n SECURITY SINCE THE\n percent between 2007 and\n DEMOCRATS TOOK\n 2011, even with a small\n CONTROL.\n proposed cut in 2011. We rate\n Pence's claim False.\n MIKE PENCE\n 5/2/10\n POLITIFACT\n 5/5/10",5.41886E+14,facebook,5
10/6/16 2:42,3327860,https://facebook.com/493200037382890/posts/1124001597636061,"MIKE PENCE TRIES TO DISPROVE EVOLUTION\n LIVE\n SCIENCE\n ENTHUSIAST\n C-SPAN\n Special order Speeches\n U.S. House\n BY SAYING ""EVOLUTION IS JUST A THEORY""",4.932E+14,facebook,5
10/2/14 0:24,168781,https://facebook.com/212208148880056/posts/557634504337417,:6:39äºŒ'r(WatATrsea geae\n HUNTER\n PENCE 40\n STILL USES\n MYSPACE\n RATES,2.12208E+14,facebook,5
10/23/16 15:18,3096873,https://facebook.com/389554117878369/posts/651232915043820,WHAT WE WILL MISS WHEN TRUMP LOSES:\n Taco jokes and the best SNL skits ever\n WHAT WE WON'T MISS WHEN TRUMP LOSES:\n His smug face and snarky voice on every news channel\n BEST POSSIBLE POST ELECTION RESULTS:\n Trump moves to Russia; takes Mike Pence and Chris Christie with him\n The\n Truthsayer\n Keystone Prairie D\n Sunnyside Le,3.89554E+14,facebook,6
10/22/16 1:00,3196612,https://facebook.com/349661361796045/posts/1098727966889377,Think Progress\n Oct 7 at 11:00am B\n Let there be no doubt.\n Pence confirms once and for all that Trump\n will be an anti-LGBT president\n thinkprogress.org,3.49661E+14,facebook,6
10/20/16 21:46,3060623,https://facebook.com/1394773194073596/posts/1788592888024956,VOTE TRUMP/PENCE 2016\n BECAUSE SUPREME COURT\n JUSTICES MATTER,1.39477E+15,facebook,6
10/18/16 21:26,2974650,https://facebook.com/694505530599222/posts/1092086160841155,TRUMP\n PENCE 16\n The Best is\n yet to come\n ogressives,6.94506E+14,facebook,6
10/17/16 4:11,2850361,https://facebook.com/297176423632270/posts/1517129764970257,"PENCE S LIE\n THE TRUTH\n ENCELIES\n ""Funding for fencing is down,\n THIS ADMINISTRATION AND\n but funding for border\n THIS CONGRESS HAVE BEEN\n security is up. In fact,\n SYSTEMATICALLY CUTTING\n discretionary spending on\n FUNDING TO BORDER\n border security is up 55\n SECURITY SINCE THE\n percent between 2007 and\n DEMOCRATS TOOK\n 2011, even with a small\n CONTROL.\n proposed cut in 2011. We rate\n Pence's claim False.\n MIKE PENCE\n 5/2/10\n POLITIFACT\n 5/5/10",2.97176E+14,facebook,6
10/5/16 23:03,3330481,https://facebook.com/389554117878369/posts/642289932604785,"Pious evangelicals like Mike Pence insist people\n who don't live up to their moral\n We believe a\n standards will burn in hell\n woman has the\n right to choose.\n Why are we\n in this dream,\n Stanley?\n Okay,\n Beer\n cool\n cold beer\n Keystone Prairie Dogs Sunnyside Left",3.89554E+14,facebook,6
10/17/16 18:01,2963401,https://facebook.com/260912887400749/posts/694103080748392,"THE CLINTON DOUBLE STANDARD\n GOV MIKE PENCE:\n ""If your son or my son handled\n classified information the\n way Hillary Clinton did...\n they'd be court martialed.""\n SEN. TIM KAINE\n ""That is absolutely\n false and you know that.""\n ABSOLUTEL FALSE?\n Meet U.S. Navy sailor Kristian\n Saucier, sentenced to FEDERAL\n PRISON for mishandling\n siX\n classified documents.",2.60913E+14,facebook,7
10/5/16 13:26,3339803,https://facebook.com/218610566124/posts/10154438069266125,"(((Jeff Tiedrich)))\n @jeff tiedrich\n Mike Pence and Commander Pike, separated at\n birth\n #vPdebate\n RETWEETS LIKES\n 17\n 11:57 AM 4 Oct 2016",2.18611E+11,facebook,7
10/5/16 3:42,3344926,https://facebook.com/1413539048925050/posts/1784170321861919,9:35 PM\n 34%\n ..ooo Verizon\n a\n Tweet\n Kevin M. Kruse\n @Kevin Kruse\n Your reminder: Donald Trump\n demanded that Mike Pence and all his\n VP candidates turn over a decade of tax\n returns for his consideration.\n 78\n RETWEETS\n 73\n LIKES\n Suprgrl\n @stephan08 347556 4m\n @Kevin Kruse a puppy mnkey might've\n wanted to see who he hit up for cash!\n Reply to Kevin M. Kruse\n Home Notifications\n Moments\n Messages\n Me,1.41354E+15,facebook,7
10/14/16 16:24,2925664,https://facebook.com/1424950364486907/posts/1672939096354698,"""CHARACTER\n MATTERS TO THE\n PRESIDENCY AND\n DONALD TRUMP WILL\n BRING THE HIGHEST\n LEVEL OF INTEGRITY\n TO THE HIGHEST\n OFFICE OF THE LAND""\n MIKE PENCE",1.42495E+15,facebook,8
10/5/16 1:35,2689641,https://facebook.com/316701568468943/posts/743692349103194,"The Hill\n THE\n 5 mins\n ILI\n Pence thanked ""Norwood University"" for hosting the debate. It's actually\n being held at Longwood University\n Mike Pence gets name of debate location wrong in\n opening statement\n Pence thanks Norwood for hosting him at Longwood University.\n THEHILL COM",3.16702E+14,facebook,8
10/28/16 18:47,3380726,https://facebook.com/316222638454673/posts/1152890381454557,NEWS ITEM: MIKE PENCE'S PLANE SLIDES OFF RUNWAY\n RESPONSIBLE\n A AS REPUTATION FACEBOOK COMMACLEODCARTOONS,3.16223E+14,facebook,9
10/25/16 3:55,3175941,https://facebook.com/156811904460286/posts/786007528207384,"REMINDER:\n Mike Pence is a proponent of\n gay conversion therapy, which uses\n taxpayer money to literally electrocute\n the gay out out of teenagers.\n CAFE",1.56812E+14,facebook,9
10/24/16 13:35,3467537,https://facebook.com/1659779157590688/posts/1830168270551775,PEARL HARBOR SURVIVOR\n VOTING ON 11/8/16 FOR:\n #Trump Pence 16\n #MAGA!\n rump. Corm,1.65978E+15,facebook,9
10/8/16 16:02,2997111,https://facebook.com/144003482476519/posts/535249470018583,MIKE PENCE SAYS EVOLUTION\n IS JUST A THEORY\n OCCUPY DEMOCRATS\n REP MIKE PENCE\n GSPAN\n PROVING HE'S AS\n DUMB AS TRUMP,1.44003E+14,facebook,9
10/29/16 7:48,3408038,https://facebook.com/387070171489576/posts/555190608010864,"Hillary Clinton Sebastian Michaelis\n 2016\n CONS:\n caters to Wall\n Street\n Arms Saudi Arabia\n Wants to\n overthrow Assad in\n Syria\n Wants new Cold\n War with Russia.\n E-Mail scandal\n Banker Shill\n Donald Trump Grell Sutcliff 2016\n CONS:\n Same old Bush era\n TRUMP\n Shill's, new mascot\n (Trump)\n Wants to\n deregulate basic\n industy\n Wants tax cuts for\n the rich, but not\n the working poor.\n Wants to ban\n abortion\n Wants to build\n border wall that\n might not work\n Allied with religious\n Banker Shill's\n Pence)",3.8707E+14,facebook,10
10/18/16 19:43,2974703,https://facebook.com/694505530599222/posts/1092039867512451,TRUMP\n PENCE 16\n The Best is\n yet to come\n ogressives,6.94506E+14,facebook,10
10/18/16 7:41,3380651,https://facebook.com/1089660871073245/posts/1170050469700951,Trump/ Pence 2016\n Anyone can bolo the belm when the sea is calm.\n Publius Syrus\n Stewart Writtle\n Memes of The Conservative Curmudgeon,1.08966E+15,facebook,10
10/7/16 12:02,2840479,https://facebook.com/480949072093192/posts/565836840271081,Why does Mike Pence always look\n like he's about to introduce legislation\n to outlaw the X-Men?\n CALI\n @dave thomason,4.80949E+14,facebook,10
9/17/16 21:10,2409936,https://facebook.com/716431758402819/posts/1149235921789065,PENCE\n PENCE,7.16432E+14,facebook,10
10/7/16 4:06,3302095,https://facebook.com/694505530599222/posts/1082616415121463,"LIBE\n Evangelicals are supp-\n orting Donald Trump\n Action\n even though they can't\n stand him.\n facebook.com/vocalprogressives\n They believe God will\n kill Donald Trump so\n that he can be replaced\n in office by\n source: Politicus\n Mike Pence, who is\n the REAL conservative\n Christian candidate that\n God has planned to\n rule the United States.",6.94506E+14,facebook,11
10/30/16 2:30,3374620,https://facebook.com/334748766589176/posts/1258800554183988,"Human Events\n ""CONSERVATIVE REPUBLICANS\n ARE BACK. WE'RE IN THE FIGHT\n FOR FISCAL DISCIPLINE AND\n LIMITED GOVERNMENT AND\n WE ARE ON THE SIDE OF THE\n AMERICAN PEOPLE.""\n Mike Pence",3.34749E+14,facebook,12
10/22/16 18:31,3099007,https://facebook.com/492037610911691/posts/1077027285746051,TRUMP\n PENCE\n RUMP\n E N C E\n TRU MF\n PENCE,4.92038E+14,facebook,12
